Episode time step,Mean silhouette score seed_0,Mean silhouette score seed_10,Mean silhouette score seed_20,Mean silhouette score seed_40,Mean silhouette score seed_60,Mean silhouette score seed_80,Mean silhouette score seed_100,Mean silhouette score
7858,,,,,0.5630579,,,0.5630579
7863,,,0.55415833,,,,,0.55415833
7866,,,,,,0.5508944,,0.5508944
7875,,,,,0.52686197,,,0.52686197
7880,,,,,,0.5496961,,0.5496961
7882,,,,,,,0.5431748,0.5431748
7884,,0.54901725,,0.55957556,,,,0.554296405
7885,0.5294243,,,,,,,0.5294243
7892,,,,,0.5602174,,,0.5602174
7895,,0.526919,,,,,,0.526919
7897,,,,,,0.5621048,,0.5621048
7898,,,,,,,0.5245367,0.5245367
7903,0.5186711,,,,,,,0.5186711
7911,,,,,0.55419177,,0.55135906,0.5527754149999999
7913,,0.5375872,,,,,,0.5375872
7923,,,,,,,0.5090215,0.5090215
7925,,,,0.55699474,,,,0.55699474
7926,0.55821806,,,,,,,0.55821806
7927,,0.53175163,,,,,,0.53175163
7928,,,,,,0.55490005,,0.55490005
7933,,,,,0.54620576,,,0.54620576
7938,,,,,,,0.5405823,0.5405823
7949,,,0.54912096,,,,,0.54912096
7950,0.5387344,,,0.55384225,,,,0.5462883249999999
7953,,0.5287894,,,,,,0.5287894
7959,0.5688044,,,,,,,0.5688044
7961,,,0.554445,,,,,0.554445
7962,,,,,,,0.56105393,0.56105393
7974,,,,0.5607906,,,,0.5607906
7981,,,0.5600677,,,,,0.5600677
7982,0.5327464,,,,,,,0.5327464
7988,,,,0.56509924,,,,0.56509924
7989,,,,,,,0.5493204,0.5493204
7994,,0.5270066,,,,,,0.5270066
7998,,,,,,0.54001176,,0.54001176
8004,,,,,,,0.5436142,0.5436142
8007,,,,,0.55908364,,,0.55908364
8009,,,0.5596194,,,,,0.5596194
8023,,,,0.5632323,,,,0.5632323
8028,,,,,,,0.5693555,0.5693555
8035,,0.54955244,,,,,,0.54955244
8041,0.55633074,,,,,,,0.55633074
8046,,,,,,0.52792287,,0.52792287
8050,0.5706036,,,,,,,0.5706036
8055,,,,0.5756053,,,,0.5756053
8056,,,0.56053793,,,,0.55792063,0.55922928
8057,,0.5418776,,,,,,0.5418776
8061,,,,,0.56519276,,,0.56519276
8066,,,,0.5525239,,,,0.5525239
8071,,,,,,0.5499175,,0.5499175
8072,,,0.56096834,,,,,0.56096834
8077,,0.5328811,,,,,,0.5328811
8079,,,,0.5643254,,,,0.5643254
8083,,,,,,0.5462783,,0.5462783
8090,,,0.542113,,,,,0.542113
8092,,,,,0.5635008,,0.55528986,0.5593953300000001
8097,,0.55276376,,,,,,0.55276376
8099,,,,,,0.5555361,,0.5555361
8102,0.54759306,,,,,,,0.54759306
8110,,,0.5743058,,,,,0.5743058
8116,,0.54185474,,,,,,0.54185474
8117,0.5578665,,,0.5630982,,,,0.56048235
8121,,,,,0.54634833,,,0.54634833
8128,,,,0.5765695,,,,0.5765695
8132,,0.57488024,,,,,,0.57488024
8134,0.5497317,,,,,,,0.5497317
8137,,,,,,0.5571756,,0.5571756
8140,,,0.54346365,,,,,0.54346365
8145,,,,0.57060933,,,,0.57060933
8148,,0.55147547,,,,,,0.55147547
8149,,,,,0.5619956,,,0.5619956
8154,0.58057886,,,,,,,0.58057886
8155,,,0.57578737,,,,,0.57578737
8160,,,,,,0.56046087,,0.56046087
8166,0.5179724,0.54358196,,,,,,0.5307771800000001
8168,,,,,,,0.54092145,0.54092145
8169,,,,,0.57284987,,,0.57284987
8172,,,,,,0.5486941,,0.5486941
8177,,,,0.56619054,,,,0.56619054
8179,,,0.5512623,,,,,0.5512623
8180,,0.53040844,,,,,,0.53040844
8188,,,,0.5805949,,,,0.5805949
8189,,,,,0.563575,,,0.563575
8190,,,0.55622697,,,,,0.55622697
8191,,,,,,,0.56060433,0.56060433
8194,0.5514352,,,,,,,0.5514352
8198,,0.52789,,,,,,0.52789
8201,,,,,0.585888,,,0.585888
8204,,,,,,,0.54281616,0.54281616
8206,,,0.5547874,,,,,0.5547874
8212,0.5579168,,,,0.5730696,,,0.5654931999999999
8214,,,,,,,0.5420035,0.5420035
8219,,,,,,0.5483839,,0.5483839
8226,,0.5502529,,,,,,0.5502529
8227,,,,0.57169044,,,,0.57169044
8229,,,0.5432134,,0.56387174,,,0.55354257
8231,,,,,,,0.5240952,0.5240952
8238,0.5452083,,0.591689,,,,,0.56844865
8242,,,,0.5664809,,,,0.5664809
8245,,,,,0.5737191,0.53334737,,0.553533235
8250,,,0.56911963,,,,,0.56911963
8251,0.55544883,,,,,,,0.55544883
8254,,,,0.581582,,,,0.581582
8256,,,,,0.5760379,,,0.5760379
8259,,0.5563499,,,,,,0.5563499
8261,,,,,,0.53496486,0.573267,0.55411593
8274,,,0.56913584,,,0.5409077,,0.55502177
8279,,0.53471905,,,,,,0.53471905
8289,,,,0.5663181,,,,0.5663181
8290,0.55670166,,,,,,,0.55670166
8293,,,,,,,0.5558533,0.5558533
8297,,,,,0.5704075,,,0.5704075
8300,,0.5440577,,,,,,0.5440577
8302,,,,0.5483814,,,,0.5483814
8311,,,,,,0.5410059,,0.5410059
8312,0.54961556,,,,,,,0.54961556
8314,,,0.5633876,,,,,0.5633876
8317,,,,0.56726176,,,0.55511683,0.5611892949999999
8323,0.56566286,,,,,0.5431734,,0.55441813
8328,,,,,0.5868842,,,0.5868842
8331,,,,0.57988906,,,,0.57988906
8336,0.5831365,,,,,,,0.5831365
8337,,,,,,,0.5194896,0.5194896
8341,,,,,,0.5383854,,0.5383854
8342,,,,,0.5667795,,,0.5667795
8349,,0.55716234,,,,,,0.55716234
8351,,,0.5788554,,,,,0.5788554
8353,,,,,0.58651644,,,0.58651644
8354,,,,0.54702777,,,,0.54702777
8361,,0.5708756,,,,,,0.5708756
8362,,,,,,,0.5444568,0.5444568
8367,,,,,,0.5320203,,0.5320203
8368,,,0.56192005,,,,,0.56192005
8373,,,,0.5657378,,,0.52622825,0.545983025
8383,,,,0.5859988,,,,0.5859988
8386,,0.5535258,,,,,0.5541466,0.5538362
8387,0.55880934,,,,,,,0.55880934
8397,,,,0.5744658,,,,0.5744658
8398,,,0.5618838,,0.57681453,,,0.569349165
8406,,,,0.56820124,,,,0.56820124
8408,,,,,0.6039609,,,0.6039609
8409,,,,,,0.5274623,,0.5274623
8410,,0.56417227,,,,,0.5447245,0.5544483849999999
8424,0.5393352,,,,,,,0.5393352
8428,,,,0.56327724,,0.5343119,,0.54879457
8432,,,0.57187456,,0.56799275,,,0.569933655
8436,,0.5423732,,,,,,0.5423732
8438,,,,,,,0.5344668,0.5344668
8442,,,,,,0.54528326,,0.54528326
8448,,,,,0.5620676,,,0.5620676
8453,,,,,,0.5152183,0.5599591,0.5375887
8454,,0.53623706,,,,,,0.53623706
8458,,,0.56628996,,,,,0.56628996
8462,,,,,0.5749819,,,0.5749819
8465,,,,,,,0.52530706,0.52530706
8467,,0.5330083,,,,,,0.5330083
8471,0.56644046,,,,,,,0.56644046
8474,,,0.6056966,,0.57916075,,,0.5924286750000001
8475,,,,,,0.5400667,,0.5400667
8482,,,,0.5658215,,,,0.5658215
8489,,,,,,,0.54891294,0.54891294
8491,0.54053736,,,,,,,0.54053736
8497,,,,,0.59067243,0.56577957,,0.578226
8498,,,,0.5897289,,,,0.5897289
8503,0.5615364,,,,,,,0.5615364
8506,,0.5643755,,,,,,0.5643755
8509,,,,0.5871548,,,0.5659235,0.57653915
8511,,,,,0.5954651,,,0.5954651
8512,,,,,,0.5599277,,0.5599277
8521,0.5859029,,,,,,,0.5859029
8522,,,,0.5886026,,,,0.5886026
8524,,,0.55995136,,,,,0.55995136
8530,,,,,0.5780643,,0.5781913,0.5781278
8532,,0.56891996,,,,,,0.56891996
8534,0.56049,,,,,,,0.56049
8536,,,,0.58302313,,,,0.58302313
8537,,,0.56572014,,,,,0.56572014
8542,,,,,,0.5404951,,0.5404951
8545,,,,,0.5988737,,0.53650653,0.567690115
8546,0.5459748,,,,,,,0.5459748
8549,,,,0.58059925,,,,0.58059925
8558,,,,0.5901911,,,,0.5901911
8560,,,,,0.5901214,,,0.5901214
8561,,,0.5653276,,,,0.5767993,0.57106345
8568,0.55830216,,,,,,,0.55830216
8570,,0.5535283,,,,,,0.5535283
8576,,,,,0.5485846,,,0.5485846
8579,,,0.57621074,,,,,0.57621074
8588,,0.56635237,,,,,,0.56635237
8590,,,,,,0.55597216,,0.55597216
8591,0.5538818,,,0.56711733,,,,0.560499565
8597,,,,,0.5928507,,,0.5928507
8598,,0.51549214,,,,,0.5683344,0.54191327
8600,,,,,,0.54887736,,0.54887736
8606,,,0.5771007,,,,,0.5771007
8612,,,,,,,0.54687333,0.54687333
8620,,0.554019,,,,,,0.554019
8622,0.53589714,,,,,,,0.53589714
8625,,,,,,0.5258154,,0.5258154
8629,,,0.563317,,,,,0.563317
8631,,,,,,,0.5516823,0.5516823
8634,,,,,0.586789,,,0.586789
8637,,0.54640794,,,,,,0.54640794
8638,,,0.5635298,,,,,0.5635298
8648,,,,0.57366645,,,,0.57366645
8649,,,,,,,0.55233985,0.55233985
8657,,0.55655634,,,,,,0.55655634
8660,,,,,0.5829186,,,0.5829186
8663,,,,,,0.5515443,,0.5515443
8668,,0.5589919,,,,,,0.5589919
8669,,,,0.58632934,,,,0.58632934
8680,,,,0.56821835,,,,0.56821835
8683,0.56867164,,,,,,,0.56867164
8690,,0.5561251,,,,,,0.5561251
8691,,,,0.5471092,,,,0.5471092
8692,,,0.55722284,,,0.55659986,,0.55691135
8697,,,,,0.5725296,,,0.5725296
8705,,,,0.57833946,,,,0.57833946
8708,,,,,,,0.5508776,0.5508776
8713,,,,,0.55699074,,,0.55699074
8714,0.57970715,,,,,,,0.57970715
8719,,,,,,0.54080814,,0.54080814
8720,,0.54052496,,,,,,0.54052496
8721,,,0.5537558,,,,0.530801,0.5422784
8723,,,,0.580056,,,,0.580056
8731,0.5484195,,,,,,,0.5484195
8733,,,,,,0.55075616,,0.55075616
8739,,,,0.58248425,,,0.53398085,0.55823255
8741,,0.55872214,,,,,,0.55872214
8743,,,,,,0.55828875,,0.55828875
8749,,,,,0.5724353,,,0.5724353
8755,,,0.556467,,,,,0.556467
8760,,0.5751345,,,,,,0.5751345
8771,,,,,0.56309426,,,0.56309426
8774,,,0.5720227,,,,,0.5720227
8776,,,,,,0.5480614,,0.5480614
8778,,,,,,,0.5610489,0.5610489
8781,,,,0.5702243,,,,0.5702243
8783,,,,,0.5700756,,,0.5700756
8787,0.56830406,,,,,0.53929543,,0.5537997450000001
8793,,,0.56764084,,,,,0.56764084
8794,,0.54346716,,,,,,0.54346716
8801,,,,,0.56791764,,,0.56791764
8805,,0.55464685,,,,,,0.55464685
8806,0.5554646,,0.5782113,,,,,0.56683795
8811,,,,0.58882654,,,,0.58882654
8815,,,,,0.58864355,,,0.58864355
8818,,0.55908746,,,,,,0.55908746
8826,0.5514737,,,,,,,0.5514737
8829,,,0.56723094,,,,,0.56723094
8830,,,,,,,0.5455018,0.5455018
8832,,,,,,0.55439484,,0.55439484
8835,,,,,0.58637667,,,0.58637667
8836,,,,0.5665094,,,,0.5665094
8842,,0.5871947,,,,,,0.5871947
8843,,,,,,,0.5391256,0.5391256
8847,,,,,0.5912627,,,0.5912627
8860,0.54327875,,,,,,,0.54327875
8861,,,,,,0.5347222,,0.5347222
8862,,,,,,,0.5382971,0.5382971
8864,,0.5892276,,,,,,0.5892276
8867,,,,,0.5678617,,,0.5678617
8874,,,0.54723877,0.57980794,,,,0.5635233550000001
8883,0.56159234,,,,,,,0.56159234
8887,,,,,,0.5400688,0.5499399,0.54500435
8889,,,0.57430655,,,,,0.57430655
8892,,,,0.57545775,,,,0.57545775
8896,,,,,,,0.59298664,0.59298664
8903,0.56312793,,,,,,,0.56312793
8907,,,,,,0.55707675,0.5603158,0.558696275
8915,,,,0.56828105,0.58926773,,,0.57877439
8917,0.5441237,,,,,,,0.5441237
8931,,,,,,,0.5520285,0.5520285
8932,,0.5651079,,,0.5862558,,,0.57568185
8935,0.5722087,,,,,,,0.5722087
8936,,,,0.5842501,,,,0.5842501
8940,,,0.5387407,,,,,0.5387407
8950,,,,,,0.5557282,,0.5557282
8952,,0.56341887,,,,,,0.56341887
8956,,,,0.58722514,,,,0.58722514
8964,0.5677338,,,,,,,0.5677338
8968,,,0.5511137,,,0.54820275,,0.549658225
8969,,,,,,,0.563598,0.563598
8974,,,,0.565833,,,,0.565833
8979,,,,,,0.5447706,,0.5447706
8983,,,,,0.5634732,,,0.5634732
8987,,,,0.5660036,,,,0.5660036
8988,,,0.5566869,,,,,0.5566869
8993,,0.5582755,,,,,,0.5582755
8994,,,,,,,0.5655748,0.5655748
8996,0.5531368,,,,0.5783644,,,0.5657506
9000,,,0.5554381,,,,,0.5554381
9003,,,,,,0.51863474,,0.51863474
9009,0.5364559,,,,,,,0.5364559
9012,,,0.5585791,,,,,0.5585791
9026,,,,,0.5689598,,,0.5689598
9027,,,,,,0.5424942,,0.5424942
9029,,,,,,,0.53678536,0.53678536
9032,,0.5683052,,,,,,0.5683052
9038,,,,,,,0.5734976,0.5734976
9039,,,,,0.5598512,,,0.5598512
9046,,,,0.5666504,,,,0.5666504
9049,,,,,0.5852642,,,0.5852642
9054,,0.55971664,0.5543074,,,,,0.5570120199999999
9055,,,,,,0.5395913,,0.5395913
9057,,,,0.5947958,,,,0.5947958
9066,,,,0.5792451,,,,0.5792451
9068,,,,,0.57995534,,,0.57995534
9072,,,0.5398638,,,,,0.5398638
9076,,0.55369306,,,,,,0.55369306
9078,,,,,0.58581007,,,0.58581007
9083,0.55810905,,,,,,,0.55810905
9085,,,,,,,0.56029004,0.56029004
9087,,,,,,0.5370038,,0.5370038
9091,,0.5334107,,,,,,0.5334107
9096,,,,0.5792001,0.5903837,,,0.5847918999999999
9097,,,,,,0.55767727,,0.55767727
9100,,,,,,,0.54014194,0.54014194
9109,,,,0.57508224,,,,0.57508224
9111,,,0.5637965,,,,,0.5637965
9117,,,,,0.5598262,,,0.5598262
9121,,,,,,,0.55735034,0.55735034
9126,,,0.5769099,,,,,0.5769099
9131,,,,,,0.5452604,,0.5452604
9132,,0.56727237,,,,,,0.56727237
9137,,,,,,,0.5802483,0.5802483
9141,0.54756063,,,,,,,0.54756063
9145,,,,0.57881635,0.55829155,,,0.56855395
9146,,,,,,0.55306965,,0.55306965
9153,,,,,,,0.56731164,0.56731164
9155,,0.5461672,,,,,,0.5461672
9156,,,,0.5765719,,,,0.5765719
9166,,,,0.5879535,,,,0.5879535
9168,,,0.55792576,,,,,0.55792576
9170,0.5507738,,,,,,,0.5507738
9171,,0.5549303,,,,,,0.5549303
9173,,,,,0.5893191,,,0.5893191
9174,,,,,,,0.5741015,0.5741015
9180,,,,0.5815141,,,,0.5815141
9184,,,,,0.57533634,,,0.57533634
9187,,0.55380934,,,,,,0.55380934
9191,,,,,,,0.5188582,0.5188582
9193,,,0.57023954,,,,,0.57023954
9198,0.57959485,,,,,,,0.57959485
9199,,,,,,0.5433882,,0.5433882
9209,,,,,0.5847166,,,0.5847166
9210,,0.5915491,,,,0.56921214,,0.58038062
9213,,,,,,,0.5481001,0.5481001
9221,,,0.5671658,,,,,0.5671658
9223,,,,0.5747671,,,,0.5747671
9224,,0.53797716,,,,,,0.53797716
9225,,,,,0.57192904,,,0.57192904
9230,0.5467351,,,,,,,0.5467351
9236,,,,,,0.53717667,,0.53717667
9239,,,0.56157166,,,,,0.56157166
9243,,0.56894237,,,,,,0.56894237
9248,,,,,0.56322515,,,0.56322515
9249,,,,,,,0.5528483,0.5528483
9252,,,0.5316472,,,,,0.5316472
9257,,,,,,0.54147637,,0.54147637
9261,,,,,,,0.5728027,0.5728027
9262,,,,0.5789906,0.55956405,,,0.5692773250000001
9271,0.5636419,,,,,,,0.5636419
9272,,,,,,0.5304227,,0.5304227
9273,,,0.5603844,,,,0.5901651,0.57527475
9280,0.5654792,,,,,,,0.5654792
9283,,,,,,0.5441611,0.5664174,0.55528925
9286,,0.58006465,,,,,,0.58006465
9287,,,,0.57125807,,,,0.57125807
9295,0.59017307,,,,,,,0.59017307
9298,,0.5958923,,,,,,0.5958923
9302,,,,,,,0.5708319,0.5708319
9306,,,,,0.5713577,,,0.5713577
9310,,,,0.5759865,,,,0.5759865
9317,,,,,,,0.568192,0.568192
9340,0.5602634,,,,,,,0.5602634
9343,,,,,,,0.56050104,0.56050104
9345,,0.56167537,,,,,,0.56167537
9356,,,,,,0.55183727,,0.55183727
9359,0.56239504,,,,,,,0.56239504
9360,,,,0.5652118,,,,0.5652118
9361,,,,,,,0.57615876,0.57615876
9367,,,,,,0.5515678,,0.5515678
9372,,,0.5656007,,,,,0.5656007
9373,,,,,0.5718672,,,0.5718672
9375,,,,,,,0.60232186,0.60232186
9383,,,,,,0.5689663,,0.5689663
9384,,,,0.57852805,,,,0.57852805
9385,,0.55730546,,,,,,0.55730546
9391,,,,,,,0.56645083,0.56645083
9394,,,,,,0.55738133,,0.55738133
9398,,,,0.5822773,,,,0.5822773
9399,0.57065415,,,,,,,0.57065415
9402,,0.55701876,,,,,,0.55701876
9406,,,,,,,0.5551133,0.5551133
9415,,,0.55421084,,,,,0.55421084
9416,,0.56608135,,,,,,0.56608135
9419,,,,0.5795101,,,,0.5795101
9423,,,,,0.57567513,,0.5842136,0.579944365
9428,0.5679188,,,,,,,0.5679188
9429,,,,,,0.55560046,,0.55560046
9437,,,0.5541944,,,,,0.5541944
9442,,,,0.5580326,,,,0.5580326
9444,0.59397227,,,,,,,0.59397227
9445,,,,,,,0.5707568,0.5707568
9447,,,,,,0.5608036,,0.5608036
9453,,,,,0.5754875,,,0.5754875
9454,0.58019376,,0.570091,,,,,0.57514238
9460,,,,0.56319916,,,,0.56319916
9463,,0.5611825,,,,,,0.5611825
9470,,,,,,,0.5479092,0.5479092
9471,0.5747411,,,,,,,0.5747411
9477,,,,0.5837785,,,,0.5837785
9481,,,0.5848156,,,,,0.5848156
9483,,,,,,,0.55912054,0.55912054
9485,,,,,0.59687364,,,0.59687364
9486,0.562174,,,,,,,0.562174
9490,,0.5608341,,,,,,0.5608341
9492,,,,,,0.5435961,,0.5435961
9493,,,0.56602716,,,,,0.56602716
9494,,,,,,,0.56153375,0.56153375
9498,,,,0.57753766,,,,0.57753766
9501,,0.5952815,,,0.57249045,,,0.5838859750000001
9510,,,,0.56029415,,,,0.56029415
9514,,,0.5365089,,,0.5580415,,0.5472752
9515,,,,,,,0.5391825,0.5391825
9526,,,,,,,0.57497376,0.57497376
9527,,,,0.5834799,,,,0.5834799
9530,0.5683426,,,,,,,0.5683426
9531,,0.5522106,,,,,,0.5522106
9533,,,,,,0.56352675,,0.56352675
9539,,,,,0.5791029,,0.55581146,0.56745718
9541,,,0.56843066,,,,,0.56843066
9549,,,,,0.5678076,,,0.5678076
9551,0.57590115,,,,,,,0.57590115
9554,,0.57423025,,,,,,0.57423025
9562,0.54410917,,,,,,,0.54410917
9563,,,0.5696937,,,,,0.5696937
9567,,,,,,,0.57317996,0.57317996
9577,,,,,0.5927444,,,0.5927444
9578,0.5802285,,,,,,,0.5802285
9583,,,,0.55934125,,,,0.55934125
9585,,,,,,0.5563735,,0.5563735
9587,,0.55028605,,,,,,0.55028605
9596,,,,0.54959077,,,0.57860184,0.5640963050000001
9598,,,0.56731445,,,,,0.56731445
9599,0.5889923,,,,,,,0.5889923
9610,,,,,0.5675442,,,0.5675442
9612,,0.55978644,,,,,,0.55978644
9616,,,,0.56542426,,0.5550223,0.55858916,0.5596785733333333
9622,,,,,0.59009415,,,0.59009415
9626,,0.5658086,,,,,,0.5658086
9628,0.56009483,,,,,,,0.56009483
9635,,,,0.56596047,,,,0.56596047
9639,,,0.5708045,,,,0.55417925,0.5624918750000001
9640,,0.5721908,,,,,,0.5721908
9651,,,,,0.57579434,0.5488614,0.5475714,0.5574090466666667
9656,,0.5639781,,,,,,0.5639781
9664,0.5717523,,0.5578614,,,,,0.56480685
9666,,,,,,0.56566405,,0.56566405
9674,,,,0.57685935,,,,0.57685935
9676,,0.5429921,,,,,,0.5429921
9678,,,0.5641143,,,,,0.5641143
9682,0.5670356,,,,,,,0.5670356
9691,,,,0.5840064,,,,0.5840064
9694,,0.55608493,,,0.56139934,,,0.558742135
9698,0.5478319,,,,,,,0.5478319
9702,,,,,,,0.5769654,0.5769654
9704,,,,,,0.5436163,,0.5436163
9708,,,,0.5641446,,,,0.5641446
9712,0.5669221,,,,,,,0.5669221
9714,,,0.556959,,,,,0.556959
9716,,,,,,,0.59343207,0.59343207
9723,,,0.5585441,,,,,0.5585441
9724,0.5371639,,,,,,,0.5371639
9730,,,,,0.5850242,,,0.5850242
9735,,,,,,0.5721825,,0.5721825
9743,0.5613363,,,,,,,0.5613363
9744,,,,0.5711125,,,,0.5711125
9746,,,,,,,0.57396764,0.57396764
9747,,0.55419886,,,,,,0.55419886
9748,,,,,0.5856141,,,0.5856141
9760,,,,,,0.56792724,,0.56792724
9761,,,0.5661272,,,,,0.5661272
9762,,,,,0.58100003,,,0.58100003
9766,,,,0.57053554,,,,0.57053554
9769,,,,,,0.5648757,,0.5648757
9770,0.55513847,,,,,,,0.55513847
9773,,0.57361966,,,0.59233654,,,0.5829781
9775,,,,,,,0.5598271,0.5598271
9781,,,0.5844269,,,,,0.5844269
9787,,,,,,,0.5229551,0.5229551
9796,,,,,0.5773817,,,0.5773817
9799,,,,,,,0.5905954,0.5905954
9800,,,,0.5794801,,,,0.5794801
9801,,0.5715476,,,,,,0.5715476
9802,,,0.5901667,,,,,0.5901667
9807,,,,,,0.54958785,,0.54958785
9814,,,,0.56396264,,,0.54740185,0.555682245
9827,,,,,,,0.6039804,0.6039804
9828,,,,,0.58140534,,,0.58140534
9833,,0.5599964,,,,,,0.5599964
9835,,,0.5570748,,,,,0.5570748
9836,0.55782,,,,,,,0.55782
9850,,,,,,,0.58018774,0.58018774
9853,0.5660777,,0.5416638,,,,,0.55387075
9855,,,,0.5772129,,0.5616792,,0.56944605
9859,,,,,0.5755024,,,0.5755024
9866,0.5645128,,,,,,0.56716,0.5658364
9868,,,,0.5853768,,,,0.5853768
9882,,,0.58072317,0.5702353,,,,0.575479235
9883,,,,,0.58648115,,,0.58648115
9884,,0.5688616,,,,,,0.5688616
9888,0.5714505,,,,,,,0.5714505
9897,,,,,0.55464196,,,0.55464196
9899,0.578741,,,,,,,0.578741
9906,,,,0.561797,,,,0.561797
9908,,,,,,,0.5706398,0.5706398
9909,,,,,,0.56036377,,0.56036377
9911,,,,,0.57067,,,0.57067
9915,,0.5886591,,,,,,0.5886591
9919,,,0.5742244,,,,,0.5742244
9921,,,,,,0.54602444,,0.54602444
9927,0.5755572,,,,0.58723634,,,0.58139677
9931,,0.57466,,,,,,0.57466
9937,,,,,,,0.5600294,0.5600294
9938,,,0.5667336,,,,,0.5667336
9939,,,,0.56141543,,,,0.56141543
9944,0.6068743,,,,,,,0.6068743
9947,,0.5513254,,,,,,0.5513254
9948,,,,,0.5798043,,,0.5798043
9950,,,,,,0.5440299,,0.5440299
9951,,,0.5772865,,,,,0.5772865
9954,,,,,,,0.5680805,0.5680805
9958,0.5601029,,,,,,,0.5601029
9963,,,0.59267104,,,,,0.59267104
9965,,0.5763155,,,,,,0.5763155
9968,,,,,,0.5517894,,0.5517894
9984,,,,0.55470175,,,,0.55470175
9986,,,,,,0.5638516,0.57930624,0.57157892
9988,,0.5605845,0.53316486,,,,,0.54687468
9994,,,,0.5756384,,,,0.5756384
10000,,0.5722003,,,0.57901776,,0.58889127,0.5800364433333334
10012,,,0.5661575,,,,,0.5661575
10013,,0.5878081,,,,,,0.5878081
10017,,,,,,0.56516194,,0.56516194
10020,,,,0.55518675,0.57084095,,0.5819271,0.5693182666666666
10022,,,0.5234184,,,,,0.5234184
10034,,,,0.5874807,0.5796511,,,0.5835659
10035,,,,,,0.5488003,,0.5488003
10038,,0.566065,,,,,,0.566065
10040,0.5745788,,,,,,,0.5745788
10048,,,,,,,0.5577022,0.5577022
10051,,,,0.5590576,,,,0.5590576
10052,,0.57534325,,,,,,0.57534325
10053,0.56516534,,,,,,,0.56516534
10055,,,,,,0.5436786,,0.5436786
10065,,,,0.5628224,,,,0.5628224
10069,,,,,0.59035313,,,0.59035313
10070,,,0.55987734,,,0.55179095,,0.555834145
10075,,0.59935135,,,,,,0.59935135
10079,0.5759037,,,,,,,0.5759037
10083,,,,,,,0.55970967,0.55970967
10086,,,,0.5762069,0.57926786,,,0.57773738
10093,,0.58342284,,,,,,0.58342284
10094,,,0.57002074,,,,,0.57002074
10101,,,,,0.5486731,,,0.5486731
10102,0.54329914,,,,,,,0.54329914
10105,,,,0.5790154,,,,0.5790154
10113,,,,,,,0.55302495,0.55302495
10116,,,,,,0.551562,,0.551562
10127,0.5535279,,,,,,,0.5535279
10130,,,,0.58032155,,,,0.58032155
10134,,,,,,,0.5874173,0.5874173
10140,,,,,0.5866906,,,0.5866906
10143,,,,,,0.55562985,,0.55562985
10148,0.5541942,,,,,,0.5901908,0.5721925
10152,,,,,0.5720617,,,0.5720617
10156,,,,,,0.55351454,,0.55351454
10167,,,0.558891,,,,,0.558891
10169,,,,,0.5780336,,,0.5780336
10170,,,,0.5834569,,,,0.5834569
10179,,,0.53980803,,,,,0.53980803
10185,,0.5804286,,,,,,0.5804286
10187,,,,,,,0.5853054,0.5853054
10188,,,,0.5922421,,,,0.5922421
10195,,,0.5605158,,,,,0.5605158
10198,0.5786872,,,,,,,0.5786872
10203,,,,,,,0.5712261,0.5712261
10204,,,,,0.57108444,,,0.57108444
10206,0.59463376,,,,,,,0.59463376
10212,,,,,,0.5504298,,0.5504298
10217,,,,,,,0.5761374,0.5761374
10223,,,,,0.5644448,,,0.5644448
10229,,,0.5777845,,,,,0.5777845
10238,,,,,0.5775929,,,0.5775929
10240,0.56357867,,,,,,,0.56357867
10247,,0.56622976,,,,,,0.56622976
10254,,,,,,0.57180804,,0.57180804
10256,,,,,0.59392923,,,0.59392923
10260,0.5799027,,,,,,,0.5799027
10264,,0.5985315,,,,,,0.5985315
10269,,,,,0.5737713,,,0.5737713
10275,,,,,,,0.56804353,0.56804353
10278,,,,0.5817124,,,,0.5817124
10287,,,,,,,0.583705,0.583705
10289,,,,,0.5713583,,,0.5713583
10290,,,0.5597444,,,,,0.5597444
10291,0.5828385,,,,,,,0.5828385
10292,,,,,,0.56315136,,0.56315136
10301,,,,0.5945866,,,,0.5945866
10303,,,,,,,0.58227515,0.58227515
10308,,0.57037437,,,,,,0.57037437
10315,,,,,,0.5482945,,0.5482945
10317,0.5906047,,,,,,,0.5906047
10319,,,,,,,0.5656148,0.5656148
10320,,0.59657514,,,,,,0.59657514
10322,,,,0.5726979,,,,0.5726979
10331,,,,,0.5784712,,,0.5784712
10336,,,0.57533014,,,,,0.57533014
10339,,0.581795,,,,,,0.581795
10348,,,,,,,0.5801917,0.5801917
10358,,,,,0.58070475,,,0.58070475
10360,,,,,,,0.54851604,0.54851604
10361,,,,0.5814344,,,,0.5814344
10363,,,,,,0.54974014,,0.54974014
10364,0.5728479,,,,,,,0.5728479
10371,,,,,,,0.5774052,0.5774052
10378,,,,,,0.5586439,,0.5586439
10382,0.55755997,,,,0.54530984,,,0.551434905
10384,,,,,,,0.54933786,0.54933786
10385,,,,0.60919225,,,,0.60919225
10389,,0.5807869,,,,,,0.5807869
10397,,,,,,0.5451917,,0.5451917
10402,0.5777043,,,0.5873726,,,,0.5825384499999999
10406,,,,,,0.55033755,,0.55033755
10408,,0.5836667,,,,,,0.5836667
10412,,,,0.5977187,,,,0.5977187
10413,,,,,0.57330364,,,0.57330364
10419,,,,,,,0.5744459,0.5744459
10421,,,,,,0.566093,,0.566093
10425,,0.597581,,,,,,0.597581
